id;estado;setor;faturamento_informado;divida_total_pj;score;taxa;atraso_corrente;prazo;valor_contrato;valor_contrato_mais_juros;valor_em_aberto
3606;SP;ATACADO;10000;17000;656;5,7015;0;12,6;6697,236;8502;0
15520;RJ;TELECOM;155000;54000;328;4,6095;0;12,6;44667,5775;54085,92;0
19773;SP;BENS DE CONSUMO;20000;8000;397;4,9455;0;9,45;5479,698;6497,28;0
25100;MG;VAREJO;60000;43000;294;5,0295;0;12,6;5547,1605;6518,64;0
29763;SP;INDUSTRIA DIGITAL;30000;6000;357;5,145;1263;12,6;5549,649;6913,8;3411,93
58327;SP;VAREJO;300000;4000;155;4,158;1354;6,3;54290,6805;58977,42;58977,42
74515;SP;VAREJO;208000;376000;405;3,7485;0;15,75;33716,256;39447,75;0
140159;ES;SERVICOS DIVERSOS;30000;21000;421;5,5335;0;12,6;7815,1815;9926,76;0
168201;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;18000;570;728;5,5125;0;12,6;6698,307;8472,6;0
1380;SP;INDUSTRIA DIGITAL;60000;5000;313;4,662;1408;12,6;39054,8025;46161,96;24943,07
2239;SP;INDUSTRIA DA CONSTRUCAO;18000;11000;473;5,3235;955;12,6;8323,014;10247,28;2065,39
3922;SP;ATACADO;160000;285000;435;4,137;0;12,6;55792,002;64018,68;0
6621;SP;SERVICOS DE SAUDE;150000;0;668;3,9375;0;12,6;55794,123;63376,68;0
16277;RN;VAREJO;65000;829;521;4,6095;0;12,6;33293,2635;39580,8;0
25308;SP;BENS DE CONSUMO;599643;1918000;776;3,906;0;12,6;111606,768;127127,4;0
44815;PB;QUIMICA-PETROQUIMICA;160000;183000;121;5,376;0;18,9;57311,1105;78923,88;0
62960;CE;TELECOM;148000;0;498;3,9585;0;12,6;33291,5835;37937,28;0
86007;SP;DIVERSOS;70000;401000;628;4,095;1078;12,6;44655,9855;51955,56;34136,64
94841;SP;VAREJO;60000;86000;736;4,2945;1107;12,6;25523,169;29606,88;14654,86
109944;PR;TRANSPORTE;25000;18000;390;5,334;0;12,6;6658,596;8232,48;0
123810;PR;ATACADO;3310550;7317000;492;4,011;0;12,6;133885,584;151798,44;0
124994;SP;VAREJO;14000;0;292;5,2605;0;6,3;5408,4555;5973,54;0
126276;MS;SERVICOS DE ALOJAMENTO/ALIMENTACAO;80000;0;493;4,809;923;12,6;22197,0945;26905,44;11029,11
137906;CE;TELECOM;40000;0;287;5,313;0;6,3;10846,4685;11811,48;0
142327;BA;INDUSTRIA DA CONSTRUCAO;59000;66000;220;4,452;0;6,3;21632,562;23140,92;0
174482;SP;SERVICOS DIVERSOS;27000;0;121;5,964;148;12,6;11097,681;14208,48;0
5434;RS;SERVICOS DIVERSOS;30000;39451;386;4,641;0;12,6;14430,0555;17587,68;0
12643;SP;VAREJO;110000;389000;222;5,124;1519;12,6;11097,2505;13505,76;12380,28
15685;RN;VAREJO;220000;150000;269;5,523;0;12,6;16739,5095;20847,36;0
18634;MG;SERVICOS DE SAUDE;30000;81000;207;5,1135;0;12,6;5549,145;6825,36;0
21563;PR;ATACADO;25000;0;617;4,557;0;12,6;22198,6275;26726,64;11708,91
25253;SP;ATACADO;800000;513000;371;4,536;1476;6,3;32541,642;34695,36;34695,36
64465;RJ;QUIMICA-PETROQUIMICA;30000;7000;490;5,3235;0;12,6;5548,6725;6831,48;0
72076;ES;SERVICOS DE EDUCACAO;25000;0;277;5,187;1323;12,6;11097,996;13659,24;13659,24
89181;RJ;VAREJO;600000;682000;635;3,7275;0;12,6;111582,0615;124996,32;0
103197;SP;VAREJO;300000;29000;212;3,801;0;4,2;21444,696;21561,4;0
105284;MG;VAREJO;75000;2000;521;4,389;1235;12,6;16734,711;19372,2;17725,56
118870;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;20000;0;388;5,0085;0;12,6;5951,2425;7228,92;0
165466;MS;SERVICOS ADMINISTRATIVOS;33000;5000;285;5,3235;0;12,6;5548,977;6879,6;0
166186;BA;SERVICOS ADMINISTRATIVOS;12000;0;530;4,9035;0;10,5;5501,3805;6392,4;0
171665;RJ;SERVICOS DE ALOJAMENTO/ALIMENTACAO;20000;512;344;6,09;1024;12,6;5548,62;7110,24;4147,64
18750;PE;VAREJO;18000;0;407;5,7855;1457;12,6;8932,896;11580,72;11580,72
61118;SP;VAREJO;20000;6000;625;4,9875;0;12,6;11097,9015;13497,84;0
86801;MG;PAPEL E CELULOSE;101000;0;645;3,57;1287;12,6;55817,8635;62821,8;62821,8
91382;RJ;INDUSTRIA DA CONSTRUCAO;120000;91000;502;3,969;0;6,3;37973,3655;40025,34;0
98806;SC;SERVICOS DE ALOJAMENTO/ALIMENTACAO;170000;189000;319;4,557;0;6,3;21706,0935;23567,52;0
102586;SP;VAREJO;35000;0;220;5,3865;876;12,6;5547,549;6684;5056,24
108607;GO;VAREJO;100000;17000;274;4,83;0;12,6;11096,778;13223,88;0
114924;SP;VAREJO;250000;6000;201;3,9795;0;6,3;21637,329;23248,5;0
139631;MG;SERVICOS PROFISSIONAIS E TECNICOS;40000;0;426;4,62;1165;12,6;11100,264;13545,12;12416,36
149329;AP;INDUSTRIA DA CONSTRUCAO;70000;0;578;4,0845;1200;6,3;23866,0065;25155,66;25155,66
160363;SP;BENS DE CONSUMO;60000;5000;438;5,124;0;12,6;9923,1825;12162,48;0
175426;MT;VAREJO;70000;0;439;4,9665;1151;12,6;11163,5685;13666,68;13666,68
177206;SP;VAREJO;120000;64000;179;5,061;0;6,3;16278,2235;17933,1;0
1491;GO;ATACADO;352000;100000;569;4,137;0;12,6;55792,38;64019,16;0
4562;SP;VAREJO;250000;62000;634;3,9375;0;12,6;55809,369;63923,52;0
12891;RJ;VAREJO;20000;0;428;4,8195;0;12,6;11097,2085;13271,52;0
22595;DF;SERVICOS ADMINISTRATIVOS;40000;3000;487;4,5885;0;12,6;22194,165;26174,04;0
72061;RJ;SERVICOS DE EDUCACAO;13000;230;447;4,746;1018;12,6;5549,271;6701,88;3837,06
79343;SP;INDUSTRIA DIGITAL;140000;38000;493;4,0005;680;18,9;68797,827;86675,22;46918,63
84486;PR;SERVICOS ADMINISTRATIVOS;100000;0;267;5,124;0;6,3;10855,215;12110,34;0
85862;SP;SERVICOS PROFISSIONAIS E TECNICOS;125000;335000;578;4,0215;0;12,6;66959,424;76669,08;0
112452;AC;SERVICOS DE ALOJAMENTO/ALIMENTACAO;10000;0;358;5,7645;0;12,6;5548,641;6990,12;0
124520;MG;SERVICOS PROFISSIONAIS E TECNICOS;26000;40000;305;5,712;1073;12,6;9989,049;12815,16;7124,19
148076;GO;SERVICOS DIVERSOS;22000;6000;633;5,607;0;12,6;8926,722;11101,56;0
157545;MT;SERVICOS ADMINISTRATIVOS;150000;227000;221;4,221;0;12,6;11154,9375;12725,4;0
159379;RJ;VAREJO;90000;3000;275;4,6725;1109;12,6;50218,5285;59633,4;49327,37
173716;MG;ATACADO;40000;19000;151;5,6385;0;12,6;16646,7315;20976,72;0
331;RJ;SERVICOS ADMINISTRATIVOS;17500;0;318;5,0925;0;12,6;13316,9295;16207,08;0
6858;SP;SIDERURGICA-METALURGIA;240000;114739;448;4,473;1330;12,6;55795,8555;65389,8;37473,67
6994;SP;VAREJO;80000;0;247;5,0295;0;12,6;13316,646;16112,88;0
17611;RJ;SERVICOS PROFISSIONAIS E TECNICOS;170000;93000;351;4,7565;0;9,45;33004,3665;37168,2;0
40682;SP;VAREJO;50000;51000;437;4,2945;0;12,6;11099,529;13178,64;0
46935;RJ;TELECOM;80000;0;583;4,053;0;12,6;44636,067;51059,52;0
49797;DF;QUIMICA-PETROQUIMICA;30000;50000;260;4,7145;0;12,6;11098,5945;13379,28;0
57692;SP;VAREJO;60000;0;403;4,935;0;9,45;55018,1625;63057,33;0
61896;SP;INDUSTRIA DIGITAL;150000;3000;370;4,473;0;12,6;39053,721;45618,84;0
64425;PR;SIDERURGICA-METALURGIA;300000;1143000;225;3,969;0;15,75;90481,104;106541,1;0
65076;ES;VAREJO;180000;107000;199;4,2315;0;12,6;55800,486;64676,76;0
65897;RS;ELETROELETRONICOS;166000;406000;136;4,473;0;12,6;44632,8225;52135,8;0
66375;PR;SERVICOS DIVERSOS;150000;89000;228;4,956;0;9,45;27390,972;31540,41;0
66875;SP;SERVICOS PROFISSIONAIS E TECNICOS;50000;0;361;4,7985;0;12,6;22200,738;27414,84;0
72931;RJ;SIDERURGICA-METALURGIA;17000;806;390;5,061;0;12,6;5549,5755;6870,84;0
87305;MG;TRANSPORTE;80000;18000;692;4,305;0;18,9;28450,2435;36033,48;0
100752;SP;SERVICOS ADMINISTRATIVOS;150000;0;441;4,3995;0;12,6;27742,323;32337,12;0
109384;PR;INDUSTRIA DA CONSTRUCAO;15000;8000;244;5,775;0;12,6;7767,9525;9771,72;0
110872;CE;SERVICOS DIVERSOS;110000;258000;371;4,368;0;12,6;11097,7335;13005,96;0
142071;BA;TELECOM;30000;0;511;4,4835;969;12,6;5548,9455;6557,04;1918,54
143921;RS;SERVICOS DIVERSOS;60000;212000;748;4,116;0;12,6;28850,451;32944,32;0
160963;PB;VAREJO;40000;0;497;5,2815;0;12,6;5578,314;6771,6;0
161828;SC;VAREJO;25000;9000;415;4,998;0;10,5;13207,677;15995,5;0
24293;GO;INDUSTRIA DA CONSTRUCAO;70000;0;198;6,1845;1214;12,6;5548,536;7127,76;5135,83
44651;AM;SERVICOS ADMINISTRATIVOS;100000;3000;218;4,788;0;12,6;22194,7215;26527,92;0
50213;MG;BENS DE CONSUMO;15000;658;675;5,187;1200;8,4;3273,3645;3801,2;940,8
66347;AM;SERVICOS DE ALOJAMENTO/ALIMENTACAO;120000;0;314;4,5465;0;12,6;27745,4415;32985,24;0
81762;MT;INDUSTRIA DA CONSTRUCAO;25000;53000;342;5,0295;0;6,3;10816,3545;11786,7;0
110007;SP;SERVICOS ADMINISTRATIVOS;150000;215000;290;3,759;0;12,6;55780,0635;62275,56;0
119284;SP;INDUSTRIA DIGITAL;12000;917;577;5,166;0;12,6;5579,448;6786;0
124891;DF;SERVICOS DE ALOJAMENTO/ALIMENTACAO;22000;16000;221;5,271;969;12,6;11100,6735;14163,48;4538,96
161537;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;54000;29000;454;5,1345;0;12,6;22194,4905;27011,4;0
515;SP;VAREJO;20000;2000;715;4,1265;0;12,6;16737,945;19206;0
6556;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;120000;6296;186;5,061;1620;12,6;44655,5235;55013,16;55013,16
19878;SP;SIDERURGICA-METALURGIA;980000;1670000;310;4,2525;1171;12,6;55770,2355;63560,16;5183,71
24458;MG;SERVICOS DE ALOJAMENTO/ALIMENTACAO;70000;58000;452;4,8195;1372;12,6;55820,373;67825,08;50868,81
42228;SP;SERVICOS DIVERSOS;15000;0;339;5,6595;0;12,6;6105,3615;7973,88;0
52107;RS;BENS DE CONSUMO;150000;226000;212;4,3995;0;12,6;27742,0605;32302,44;0
52687;RJ;SERVICOS ADMINISTRATIVOS;300000;11000;210;4,557;0;12,6;111584,382;131115;0
53806;SP;VAREJO;25000;19000;607;4,809;0;12,6;3329,4345;4016,04;0
57968;MS;INDUSTRIA DA CONSTRUCAO;291183;463000;208;4,305;1044;12,6;78151,7625;92197,2;24719,44
66594;RJ;VAREJO;120000;68000;195;4,473;1317;12,6;22194,669;26079,36;23814,91
75943;PE;BENS DE CONSUMO;20000;30000;846;5,0505;0;12,6;8880,102;11109,24;0
83125;GO;VAREJO;35000;61000;404;5,3235;1156;12,6;5548,6725;6831,48;3953,45
99413;RN;VAREJO;50000;495;285;5,2395;0;12,6;11097,198;13584,12;0
99685;MG;BENS DE CONSUMO;30000;0;397;5,46;0;12,6;5549,9325;7094,28;0
102546;CE;BENS DE CONSUMO;50000;37000;360;5,1975;1011;12,6;11096,0325;13383,36;5476,03
119374;RJ;TRANSPORTE;30000;6000;416;4,9455;0;12,6;11100,495;13849,32;0
125659;CE;VAREJO;30000;0;256;5,502;0;10,5;8802,8325;10615;0
140512;AL;INDUSTRIA DA CONSTRUCAO;120000;0;117;4,7985;216;12,6;11097,9015;13353,96;12160,37
156074;SP;TEXTEIS;90000;78000;320;4,746;0;12,6;21088,5465;25654,8;0
163776;RJ;SIDERURGICA-METALURGIA;80000;57000;230;4,872;0;12,6;16647,8235;20254,2;0
169614;BA;VAREJO;19000;913;290;5,166;0;12,6;11099,3715;13864,68;0
172569;SP;ATACADO;700000;2263000;239;3,9585;0;6,3;86775,927;90816,66;82816,3
759;SP;SERVICOS ADMINISTRATIVOS;60000;15000;475;4,0425;0;12,6;27743,5935;31834,44;0
5612;PA;SERVICOS PROFISSIONAIS E TECNICOS;30000;0;304;5,607;0;12,6;11099,907;14320,08;0
16066;PR;VAREJO;13500;2000;520;5,6175;1473;12,6;3329,676;4245,72;3538,1
17168;SP;SERVICOS DE SAUDE;100000;0;501;4,095;0;6,3;27124,209;28716,3;0
18528;AL;VAREJO;350000;663000;264;4,116;0;12,6;22327,2945;25977;0
24051;PR;SERVICOS DE SAUDE;50000;0;171;6,111;0;12,6;16747,9095;22056,24;0
26650;SP;VAREJO;50000;127000;882;4,599;0;12,6;17755,08;20915,28;0
35152;PR;SERVICOS DIVERSOS;25000;4000;224;5,208;0;12,6;5548,704;6792,24;0
64531;RJ;SERVICOS DIVERSOS;150000;16000;229;4,8825;0;6,3;16286,3085;18148,44;0
97805;PA;VAREJO;200000;164000;264;4,011;0;12,6;6659,499;7748,04;0
139523;PB;VAREJO;70000;14000;215;4,9665;0;12,6;11099,5395;13726,32;0
140002;PE;DIVERSOS;20000;0;540;5,1975;0;12,6;11099,004;13827,12;0
143451;BA;SERVICOS PROFISSIONAIS E TECNICOS;20000;0;716;5,04;0;12,6;5550,0375;6934,2;0
143922;PA;SERVICOS PROFISSIONAIS E TECNICOS;30000;0;353;4,9035;0;8,4;10908,891;12223,2;0
152095;SP;SERVICOS ADMINISTRATIVOS;27809;19000;294;5,46;0;5,25;10770,6165;11715,5;0
171550;SP;SERVICOS PROFISSIONAIS E TECNICOS;32000;0;303;5,1765;983;12,6;5549,607;6922,92;3346,9
154;SP;TRANSPORTE;20833;0;650;4,5675;0;12,6;5548,7355;6558,48;0
29951;RJ;ATACADO;96000;155000;682;3,507;0;12,6;27743,7195;30891,6;0
45911;SP;TRANSPORTE;11000000;3450000;654;3,927;1203;12,6;111686,337;130247,88;63708,18
56089;SP;VAREJO;150000;301000;710;3,7905;0;12,6;44658,4635;51097,08;0
60298;PA;TELECOM;35000;18000;209;5,586;0;8,4;10909,2165;12596,32;0
96676;PA;VAREJO;80000;59000;242;4,7145;0;6,3;10816,8795;11729,82;0
110904;PE;VAREJO;110000;10000;634;4,0635;0;12,6;78103,431;89085,72;0
114255;RN;VAREJO;15000;10000;712;4,305;0;12,6;4995,291;5994,96;0
138653;AP;VAREJO;60000;7000;426;4,2735;0;12,6;27744,045;32319,12;0
157538;MT;SERVICOS DE ALOJAMENTO/ALIMENTACAO;180000;80000;136;4,2;0;12,6;22200,0765;26326,92;0
31894;SP;INDUSTRIA DA CONSTRUCAO;375000;82000;148;5,1135;0;12,6;33292,0035;40517,4;0
36105;GO;TELECOM;25000;9000;441;5,082;0;12,6;16647,204;20394,96;0
43812;PR;VAREJO;120000;250000;853;4,0425;1312;12,6;55794,7005;63762,72;47822,04
46624;RS;BENS DE CONSUMO;40000;26000;253;5,628;0;12,6;27921,5895;36231,24;0
55501;RS;VAREJO;50000;78000;230;4,9875;0;12,6;16646,217;20141,64;0
66740;GO;SERVICOS PROFISSIONAIS E TECNICOS;35000;4000;214;5,5545;1116;12,6;11100,054;14299,44;5634,14
67012;SP;INDUSTRIA AUTOMOTIVA;400000;278000;372;4,5465;0;12,6;39060,609;46104,84;0
70503;RS;SERVICOS ADMINISTRATIVOS;20000;715;686;4,809;0;12,6;11097,114;13255,68;0
92976;SP;VAREJO;100000;109000;433;4,431;0;12,6;39054,1305;45494,28;0
100829;SC;INDUSTRIA DA CONSTRUCAO;200000;40000;691;3,549;0;12,6;55838,916;63413,16;0
108720;PR;VAREJO;45000;4000;284;5,439;0;12,6;5548,893;6910,56;0
110787;RJ;TEXTEIS;15000;1000;521;5,67;1165;12,6;5548,599;6950,28;5094,39
119030;PA;INDUSTRIA DA CONSTRUCAO;85000;0;361;4,1685;0;12,6;21564,648;24813,6;0
125602;PR;BENS DE CONSUMO;100000;287000;329;4,8825;0;12,6;55825,0035;68323,44;0
129313;PR;SERVICOS PROFISSIONAIS E TECNICOS;30000;15000;725;4,977;0;3,15;10678,164;10957,26;0
132729;SP;SERVICOS DE SAUDE;35000;36000;898;4,3995;0;12,6;33300,8865;40102,32;0
135616;RJ;SERVICOS ADMINISTRATIVOS;400000;5000;267;4,0845;1214;6,3;54240,9315;57171,96;57171,96
151425;BA;VAREJO;60000;12000;366;5,103;0;12,6;22320,123;27182,04;0
166399;SP;SERVICOS DIVERSOS;26000;0;151;6,2895;822;6,3;5408,0355;6105,96;4616,68
173664;PR;SERVICOS ADMINISTRATIVOS;200000;161000;537;4,137;0;15,75;84813,1095;100215,75;0
2653;SP;SERVICOS DIVERSOS;120000;112000;91;4,683;0;12,6;33474,504;39566,16;0
6518;SP;VAREJO;400000;0;361;4,4835;1616;6,3;16285,3005;17844,36;17844,36
7388;ES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;80000;17630;138;6,1215;0;12,6;5549,9955;7390,2;0
8779;SP;SERVICOS PROFISSIONAIS E TECNICOS;50000;0;498;4,6095;0;12,6;11097,996;13224,36;0
11626;SP;VAREJO;28000;18000;399;4,662;1063;12,6;11097,345;13178,76;4602,84
13144;RJ;VAREJO;10000;0;167;6,132;1550;12,6;5549,607;7318,32;7318,32
16471;SP;VAREJO;100000;0;635;3,948;0;12,6;55790,07;63254,4;0
43704;SP;VAREJO;240000;444000;315;4,3365;1295;6,3;37994,5755;41218,74;20030,04
55279;SP;SERVICOS PROFISSIONAIS E TECNICOS;10000;0;429;5,7435;0;10,5;5502,9345;6894,4;0
88011;SP;SERVICOS ADMINISTRATIVOS;80000;37000;794;4,473;0;12,6;26634,5205;31402,44;0
110308;AM;VAREJO;150000;121000;492;4,494;0;12,6;66941,637;78028,68;0
119844;SP;SERVICOS ADMINISTRATIVOS;115000;46000;485;4,3995;0;12,6;33292,6545;39017,28;0
119938;SP;VAREJO;195624;250000;519;4,0425;0;12,6;55792,7685;63699,24;0
161807;MA;VAREJO;80000;45000;407;5,187;0;12,6;27907,866;34552,08;0
165610;RS;SERVICOS ADMINISTRATIVOS;30000;507;585;5,0715;0;12,6;16743,909;20548,8;0
3040;SP;SERVICOS ADMINISTRATIVOS;48000;0;320;5,103;1603;12,6;11098,773;13723,2;10207,83
4331;DF;VAREJO;300000;7071;428;4,3365;0;12,6;33295,6785;39276,72;0
6483;MG;SERVICOS DE SAUDE;160000;0;305;4,4835;0;12,6;33293,9565;39386,64;0
13162;MG;SERVICOS DE EDUCACAO;45000;56000;331;5,145;0;12,6;16645,797;20258,52;0
17497;AM;VAREJO;13000;3000;437;5,0085;0;9,45;9860,214;11309,94;0
32285;RJ;SERVICOS DE ALOJAMENTO/ALIMENTACAO;40000;9000;256;5,67;1137;12,6;11097,576;13963,32;2297,57
32494;PA;VAREJO;60000;0;238;4,725;1345;12,6;22193,5455;26295,48;19664,37
33353;GO;SERVICOS DE ALOJAMENTO/ALIMENTACAO;60000;85000;540;4,1685;1444;12,6;22194,6165;25619,64;25619,64
36281;ES;VAREJO;21000;0;429;4,557;0;12,6;3884,2965;4612,56;0
44091;SP;VAREJO;80000;66000;289;5,0505;0;12,6;27747,3525;34263,48;0
55080;PB;SERVICOS DE ALOJAMENTO/ALIMENTACAO;35000;76000;648;4,494;0;6,3;10816,3755;11595,54;0
56240;SP;VAREJO;30000;0;395;5,6595;1353;12,6;11097,8805;14005,32;14005,32
66623;SP;VAREJO;100000;85000;502;4,0635;1177;6,3;32458,524;35223,96;4490,91
68169;SP;INDUSTRIA DIGITAL;65000;0;635;4,368;0;9,45;21917,175;25068,33;0
73682;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;90000;102000;160;5,628;0;12,6;33292,581;41765,04;0
115932;SP;INDUSTRIA DA CONSTRUCAO;613417;352000;253;3,759;0;12,6;111657,357;127868,28;0
1576;ES;VAREJO;40000;74000;353;5,0925;0;12,6;16646,154;20258,88;0
6706;PB;VAREJO;25000;0;663;4,3785;1584;12,6;16645,9125;19444,2;17823,85
8185;SC;ATACADO;220000;182000;374;4,515;1571;12,6;33301,2645;40414,56;40414,56
29485;MG;VAREJO;95000;98000;354;4,578;1451;12,6;16647,8445;19906,32;19906,32
32267;PR;TRANSPORTE;100000;93000;828;4,5675;0;12,6;11097,45;13116,96;0
34246;RJ;VAREJO;65000;0;333;5,0505;0;12,6;22198,9005;27555,72;0
43766;SC;VAREJO;15700;5000;469;5,1765;0;6,3;5408,046;5904,66;0
69505;AM;VAREJO;70000;35000;316;4,662;0;11,55;44442,4365;52416,43;0
71047;PR;VAREJO;100000;37000;119;4,116;0;6,3;12981,801;13955,94;0
76829;RJ;TRANSPORTE;38000;2000;441;5,103;0;12,6;5548,767;6762;0
143539;BA;SERVICOS DE ALOJAMENTO/ALIMENTACAO;15000;4000;254;5,6175;1136;12,6;7665,84;9789,12;8157,6
162595;PR;VAREJO;12000;0;605;5,0715;0;12,6;13469,1585;16551;0
656;SP;VAREJO;30000;10000;453;4,5675;8;12,6;19975,41;23610,48;0
757;RS;VAREJO;90000;132000;370;3,9375;1532;12,6;55791,414;63255,84;42030,5
2707;SP;VAREJO;120000;0;307;4,284;1571;6,3;43425,858;47060,22;27273,1
27699;SP;SERVICOS PROFISSIONAIS E TECNICOS;15000;0;523;4,746;1352;6,3;5408,9175;5926,44;2858,27
29411;SP;ATACADO;150000;0;414;4,074;0;12,6;22329,0795;25979,04;0
48103;TO;INDUSTRIA DIGITAL;30000;0;345;5,4075;0;12,6;16737,714;20607,48;0
48914;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;70000;68000;346;4,5675;0;12,6;11097,3975;13116,84;0
61095;MG;BENS DE CONSUMO;212000;0;360;3,9795;0;6,3;27121,773;28532,46;0
68224;SP;ATACADO;80000;65000;370;4,893;0;6,3;21717,9165;24323,4;0
69326;PA;VAREJO;50000;68000;264;4,9245;1120;12,6;16646,8785;20177,16;8129,49
78560;ES;VAREJO;280000;206000;229;4,158;0;12,6;44631,7725;51212,88;0
79321;BA;VAREJO;45000;3000;312;4,8405;0;12,6;16648,926;20382;0
105463;RN;SERVICOS DE ALOJAMENTO/ALIMENTACAO;28000;4000;437;5,4915;0;12,6;5581,569;7030,32;0
108661;SP;SERVICOS ADMINISTRATIVOS;70000;18000;273;5,334;0;12,6;11157,8985;13658,4;0
131258;DF;TELECOM;18000;4000;549;4,788;0;12,6;11098,059;13370,52;0
134186;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;55000;7000;349;4,662;0;12,6;23712,969;28632;0
155223;ES;VAREJO;39000;34000;239;5,8065;1108;12,6;11156,8275;13935,12;10411,08
156085;SP;SERVICOS PROFISSIONAIS E TECNICOS;11000;366;547;5,1765;0;12,6;9989,175;12444,48;0
158898;DF;SERVICOS DE ALOJAMENTO/ALIMENTACAO;42000;31000;402;4,746;0;6,3;6491,1105;7160,64;0
150;SP;VAREJO;12500;0;620;4,662;0;12,6;11158,5915;13189,2;0
8045;SP;INDUSTRIA DIGITAL;110000;4019;438;4,62;0;12,6;44659,23;53768,76;0
34637;SP;VAREJO;15000;0;690;5,0085;0;12,6;5548,683;6713,76;0
49173;SP;VAREJO;80000;186000;736;4,074;0;12,6;27750,198;32659,32;0
50912;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;30000;8000;452;5,313;0;12,6;22194,795;27326,28;0
51916;SP;SERVICOS PROFISSIONAIS E TECNICOS;25000;3000;152;5,082;0;12,6;5549,061;6798,24;0
56592;SP;TELECOM;200000;402000;382;4,6935;1318;12,6;55789,713;65942,16;54951,8
107894;SP;VAREJO;40000;0;476;4,7565;0;3,15;10681,7865;11316,21;0
125742;SP;SERVICOS DE EDUCACAO;195000;152000;614;3,2235;0;25,2;114910,2255;143908,8;0
125869;BA;SERVICOS DE ALOJAMENTO/ALIMENTACAO;20000;0;404;5,3655;1070;12,6;11096,904;13625,88;7913,85
133307;MG;BENS DE CONSUMO;400000;249000;642;3,9585;0;12,6;78010,9155;85403,64;0
133325;SP;INDUSTRIA DA CONSTRUCAO;20000;31000;242;5,712;0;11,55;8841,588;11146,08;0
142616;SP;SERVICOS DIVERSOS;25000;30000;471;4,977;1060;12,6;22191,3615;26370,12;15335,12
147511;PR;VAREJO;60000;2000;303;5,124;0;12,6;11097,6495;13560,12;0
150945;SP;SERVICOS PROFISSIONAIS E TECNICOS;44000;0;313;4,872;1129;12,6;11161,332;13479,6;11143,66
158582;ES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;10000;3000;218;5,922;1170;12,6;5549,9115;7286,28;7286,28
160452;BA;VAREJO;30000;0;544;5,8485;0;12,6;11164,3875;14430,6;0
161528;SP;INDUSTRIA DIGITAL;30000;0;584;5,1765;598;12,6;13322,7675;16580,88;3718,36
170277;PR;INDUSTRIA DA CONSTRUCAO;50000;0;436;5,124;0;12,6;11157,8985;13500,84;0
170344;SP;VAREJO;70000;0;353;5,5545;0;12,6;5548,62;6910,56;0
171193;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;150000;186000;702;4,9875;0;12,6;39070,6155;47771,76;0
1570;SP;VAREJO;80000;32000;393;4,5675;0;12,6;33292,2765;39350,76;0
3119;RJ;SERVICOS ADMINISTRATIVOS;20000;0;320;5,082;0;12,6;11097,849;13560,36;0
8945;MS;VAREJO;35000;6006;214;5,1975;0;12,6;5549,0715;6848,16;0
9558;SP;VAREJO;40000;1000;277;4,641;0;12,6;5548,263;6528,48;0
13976;MA;VAREJO;28000;0;343;5,3445;0;6,3;10816,9215;11980,2;0
29022;SP;VAREJO;600000;358000;276;5,0505;1443;12,6;22199,3625;27628,2;27628,2
31990;AM;VAREJO;12000;0;388;5,67;0;12,6;5583,4485;7213,68;0
36226;SP;SERVICOS PROFISSIONAIS E TECNICOS;15000;0;410;5,607;0;12,6;5548,998;6992,4;0
39175;SP;ATACADO;45000;0;193;6,7095;0;12,6;11424,0735;14722,32;0
50458;SP;VAREJO;32000;7000;719;4,5675;0;12,6;11097,429;13116,96;0
58831;RJ;SERVICOS DE ALOJAMENTO/ALIMENTACAO;25000;17000;473;4,9035;0;12,6;11097,3345;13349,52;0
60522;SP;VAREJO;199000;99000;348;4,6305;0;9,45;38521,9275;43886,52;0
64368;DF;SERVICOS DE ALOJAMENTO/ALIMENTACAO;20000;2000;316;4,494;1056;12,6;5548,368;6491,04;2963,34
81330;SP;SERVICOS ADMINISTRATIVOS;120000;99000;411;3,36;0;18,9;57331,5225;68317,74;0
98937;MA;INDUSTRIA DIGITAL;40000;139000;709;3,99;0;12,6;16650,039;19485,96;0
149092;GO;VAREJO;30000;21000;342;4,956;1114;12,6;33288,4545;39703,08;29777,31
165271;SP;SERVICOS DIVERSOS;12000;9000;428;5,082;0;12,6;5549,3445;6843,6;0
165782;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;150000;258000;161;4,0005;0;12,6;55830,999;64969,8;0
168953;RS;SERVICOS DIVERSOS;15000;4000;425;5,6385;0;12,6;5580,183;7010,88;0
173042;SP;TRANSPORTE;40000;16000;361;5,586;787;12,6;7797,09;9751,92;6270,97
174308;MA;VAREJO;70000;0;336;4,893;0;12,6;11159,253;13395;0
8241;SP;ATACADO;100000;1000;486;4,2735;0;12,6;44635,605;51682,8;0
